ID,Employee Satisfaction,Employer Ratings,Monthly working hours
12083,0.84,0.99,267
12084,0.41,0.46,151
12085,0.76,0.92,239
12086,0.11,0.87,306
12087,0.84,0.88,263
12088,0.39,0.5,147
12089,0.11,0.91,278
12090,0.45,0.56,154
12091,0.37,0.52,143
12092,0.4,0.52,155
12093,0.39,0.48,160
12094,0.11,0.8,304
12095,0.83,1,240
12096,0.11,0.92,305
12097,0.39,0.5,136
12098,0.45,0.45,132
12099,0.1,0.95,301
12100,0.9,0.98,243
12101,0.45,0.51,147
12102,0.79,0.89,239
12103,0.9,0.99,260
12104,0.11,0.84,296
12105,0.43,0.55,129
12106,0.31,0.54,132
12107,0.32,0.5,135
12108,0.45,0.57,158
12109,0.81,0.99,259
12110,0.41,0.46,160
12111,0.11,0.78,278
12112,0.1,0.88,284
12113,0.7,0.53,274
12114,0.54,0.74,164
12115,0.41,0.48,148
12116,0.38,0.5,140
12117,0.37,0.51,127
12118,0.11,0.85,308
12119,0.4,0.47,146
12120,0.1,0.84,261
12121,0.89,0.99,257
12122,0.11,0.8,285
12123,0.36,0.55,141
12124,0.4,0.46,127
12125,0.09,0.85,297
12126,0.4,0.46,143
12127,0.37,0.55,152
12128,0.44,0.51,156
12129,0.09,0.8,283
12130,0.92,0.87,226
12131,0.74,0.91,232
12132,0.09,0.82,249
12133,0.89,0.95,275
12134,0.09,0.8,304
12135,0.27,0.54,278
12136,0.1,0.91,287
12137,0.1,0.89,285
12138,0.77,0.94,226
12139,0.9,0.82,259
12140,0.39,0.5,135
12141,0.76,1,219
12142,0.1,0.93,256
12143,0.87,0.9,254
12144,0.38,0.5,153
12145,0.77,0.99,228
12146,0.78,0.87,228
12147,0.44,0.5,128
12148,0.38,0.52,153
12149,0.43,0.46,156
12150,0.39,0.5,294
12151,0.88,1,219
12152,0.45,0.46,153
12153,0.4,0.53,151
12154,0.36,0.51,155
12155,0.36,0.48,158
12156,0.9,0.98,245
12157,0.43,0.53,131
12158,0.89,0.87,225
12159,0.1,0.84,286
12160,0.37,0.5,135
12161,0.37,0.51,153
12162,0.87,0.9,252
12163,0.4,0.56,149
12164,0.9,0.97,258
12165,0.37,0.46,158
12166,0.44,0.54,149
12167,0.85,0.95,236
12168,0.78,0.98,239
12169,0.42,0.47,159
12170,0.92,0.99,255
12171,0.11,0.83,244
12172,0.42,0.56,134
12173,0.48,0.57,270
12174,0.83,0.85,255
12175,0.4,0.53,151
12176,0.43,0.45,135
12177,0.43,0.53,146
12178,0.1,0.97,254
12179,0.1,0.87,289
12180,0.37,0.46,156
12181,0.38,0.53,156
12182,0.4,0.5,128
12183,0.89,0.86,275
12184,0.45,0.46,155
12185,0.37,0.48,159
12186,0.46,0.49,148
12187,0.87,0.91,228
12188,0.11,0.84,298
12189,0.79,0.87,261
12190,0.79,0.92,254
12191,0.19,0.59,192
12192,0.87,0.98,248
12193,0.6,0.92,258
12194,0.44,0.45,156
12195,0.11,0.81,266
12196,0.42,0.54,156
12197,0.88,0.88,232
12198,0.11,0.84,287
12199,0.46,0.46,154
12200,0.82,0.97,263
12201,0.44,0.56,131
12202,0.11,0.78,260
12203,0.42,0.5,139
12204,0.84,0.93,251
12205,0.11,0.95,286
12206,0.45,0.53,129
12207,0.38,0.56,156
12208,0.38,0.86,139
12209,0.44,0.51,127
12210,0.11,0.84,251
12211,0.81,0.93,270
12212,0.09,0.96,296
12213,0.11,0.9,254
12214,0.81,0.95,238
12215,0.1,0.97,267
12216,0.74,0.89,229
12217,0.09,0.78,254
12218,0.82,0.81,233
12219,0.1,0.98,268
12220,0.27,0.56,301
12221,0.83,0.92,267
12222,0.1,0.93,289
12223,0.38,0.47,144
12224,0.4,0.56,148
12225,0.11,0.83,306
12226,0.11,0.79,292
12227,0.82,0.91,232
12228,0.36,0.48,137
12229,0.4,0.46,128
12230,0.87,0.84,231
12231,0.41,0.49,146
12232,0.11,0.91,308
12233,0.1,0.93,253
12234,0.38,0.51,146
12235,0.39,0.55,156
12236,0.4,0.52,147
12237,0.45,0.48,136
12238,0.74,0.84,249
12239,0.45,0.55,151
12240,0.12,1,278
12241,0.1,0.77,250
12242,0.37,0.55,127
12243,0.89,0.87,255
12244,0.45,0.47,135
12245,0.37,0.46,149
12246,0.11,0.81,287
12247,0.41,0.48,145
12248,0.1,0.94,285
12249,0.1,0.93,305
12250,0.11,0.95,300
12251,0.4,0.54,139
12252,0.41,0.49,130
12253,0.1,0.81,268
12254,0.73,0.86,245
12255,0.43,0.47,135
12256,0.37,0.46,153
12257,0.11,0.94,276
12258,0.4,0.46,130
12259,0.41,0.54,153
12260,0.82,0.84,244
12261,0.61,0.47,253
12262,0.11,0.91,287
12263,0.37,0.45,131
12264,0.41,0.52,135
12265,0.37,0.52,157
12266,0.88,0.99,262
12267,0.1,0.85,266
12268,0.44,0.48,148
12269,0.38,0.57,140
12270,0.11,0.85,302
12271,0.09,0.98,271
12272,0.45,0.52,145
12273,0.1,0.81,290
12274,0.45,0.47,151
12275,0.77,0.87,266
12276,0.44,0.51,140
12277,0.39,0.5,142
12278,0.1,0.91,246
12279,0.09,0.89,308
12280,0.37,0.47,141
12281,0.9,1,232
12282,0.41,0.56,143
12283,0.37,0.52,155
12284,0.1,0.86,278
12285,0.81,1,253
12286,0.11,0.8,282
12287,0.11,0.84,264
12288,0.4,0.46,149
12289,0.09,0.8,304
12290,0.48,0.93,219
12291,0.91,0.91,262
12292,0.43,0.57,135
12293,0.33,0.88,219
12294,0.41,0.57,136
12295,0.41,0.55,154
12296,0.37,0.54,149
12297,0.31,0.62,135
12298,0.09,0.91,275
12299,0.1,0.87,290
12300,0.76,0.9,263
12301,0.41,0.54,145
12302,0.72,0.96,267
12303,0.4,0.5,141
12304,0.91,0.87,235
12305,0.1,0.83,258
12306,0.4,0.56,131
12307,0.82,0.86,243
12308,0.1,0.82,266
12309,0.37,0.45,142
12310,0.36,0.51,135
12311,0.39,0.48,141
12312,0.36,0.57,142
12313,0.86,0.84,254
12314,0.73,0.99,262
12315,0.56,0.71,296
12316,0.44,0.56,158
12317,0.31,0.56,238
12318,0.77,0.93,231
12319,0.44,0.45,156
12320,0.38,0.46,145
12321,0.45,0.48,144
12322,0.38,0.51,159
12323,0.36,0.48,156
12324,0.75,0.9,256
12325,0.1,0.93,298
12326,0.1,0.97,247
12327,0.45,0.5,157
12328,0.42,0.57,154
12329,0.78,1,253
12330,0.45,0.55,148
12331,0.84,1,261
12332,0.11,0.93,282
12333,0.42,0.56,133
12334,0.45,0.46,128
12335,0.46,0.57,139
12336,0.09,0.79,293
12337,0.87,0.83,265
12338,0.1,0.87,250
12339,0.91,1,251
12340,0.76,0.92,246
12341,0.74,1,275
12342,0.92,0.93,240
12343,0.76,0.87,245
12344,0.47,0.5,254
12345,0.73,0.99,241
12346,0.09,0.94,257
12347,0.91,0.92,246
12348,0.82,0.98,233
12349,0.28,0.45,218
12350,0.84,0.99,262
12351,0.45,0.53,138
12352,0.45,0.54,142
12353,0.91,0.97,233
12354,0.42,0.48,155
12355,0.82,1,229
12356,0.11,0.9,264
12357,0.42,0.53,199
12358,0.82,0.85,223
12359,0.09,0.96,268
12360,0.1,0.94,287
12361,0.86,1,257
12362,0.4,0.46,143
12363,0.45,0.46,130
12364,0.42,0.51,136
12365,0.74,0.92,261
12366,0.55,0.6,180
12367,0.37,0.45,126
12368,0.41,0.52,127
12369,0.89,0.65,195
12370,0.41,0.57,160
12371,0.44,0.51,150
12372,0.87,0.84,264
12373,0.1,0.84,309
12374,0.41,0.47,135
12375,0.11,0.85,261
12376,0.43,0.53,160
12377,0.77,0.9,237
12378,0.41,0.52,136
12379,0.41,0.48,139
12380,0.36,0.78,151
12381,0.77,1,229
12382,0.81,0.98,245
12383,0.39,0.54,127
12384,0.09,0.94,283
12385,0.44,0.46,143
12386,0.1,0.84,298
12387,0.36,0.48,159
12388,0.81,0.92,239
12389,0.81,0.9,226
12390,0.85,0.98,248
12391,0.1,0.87,286
12392,0.37,0.54,145
12393,0.09,0.97,254
12394,0.44,0.53,127
12395,0.86,0.93,223
12396,0.77,1,255
12397,0.41,0.48,136
12398,0.4,0.48,137
12399,0.43,0.49,135
12400,0.43,0.5,137
12401,0.8,0.53,255
12402,0.8,0.85,273
12403,0.82,0.98,234
12404,0.37,0.54,152
12405,0.37,0.48,134
12406,0.09,0.95,292
12407,0.9,0.92,245
12408,0.41,0.52,159
12409,0.1,0.85,260
12410,0.44,0.53,149
12411,0.89,0.85,266
12412,0.42,0.56,149
12413,0.87,1,242
12414,0.45,0.57,134
12415,0.11,0.87,271
12416,0.09,0.79,275
12417,0.76,0.83,227
12418,0.11,0.96,277
12419,0.37,0.49,151
12420,0.1,0.79,274
12421,0.77,0.87,242
12422,0.42,0.54,143
12423,0.38,0.52,145
12424,0.32,0.95,172
12425,0.38,0.49,135
12426,0.19,1,192
12427,0.1,0.83,276
12428,0.76,0.88,206
12429,0.53,0.56,281
12430,0.39,0.51,151
12431,0.11,0.83,244
12432,0.1,0.94,309
12433,0.84,1,218
12434,0.82,0.99,263
12435,0.1,0.82,244
12436,0.59,0.49,263
12437,0.44,0.48,143
12438,0.89,0.95,181
12439,0.91,0.84,265
12440,0.66,0.57,161
12441,0.11,0.87,282
12442,0.43,0.51,155
12443,0.78,0.83,217
12444,0.11,0.97,289
12445,0.83,0.98,259
12446,0.39,0.54,158
12447,0.38,0.55,158
12448,0.37,0.57,155
12449,0.44,0.48,146
12450,0.53,0.85,164
12451,0.09,0.96,259
12452,0.11,0.89,293
12453,0.83,0.96,275
12454,0.88,1,219
12455,0.1,0.89,247
12456,0.09,0.86,309
12457,0.44,0.54,151
12458,0.39,0.51,129
12459,0.87,0.94,274
12460,0.74,0.99,233
12461,0.1,0.95,289
12462,0.74,0.82,239
12463,0.75,0.99,221
12464,0.41,0.56,150
12465,0.41,0.45,144
12466,0.09,0.9,289
12467,0.09,0.8,301
12468,0.39,0.57,145
12469,0.4,0.56,137
12470,0.37,0.54,131
12471,0.1,0.84,246
12472,0.43,0.51,136
12473,0.75,0.85,240
12474,0.37,0.56,156
12475,0.11,0.85,305
12476,0.45,0.45,154
12477,0.87,1,261
12478,0.11,0.94,244
12479,0.45,0.54,129
12480,0.81,0.87,254
12481,0.77,0.91,236
12482,0.89,0.92,237
12483,0.43,0.49,135
12484,0.78,1,236
12485,0.37,0.47,149
12486,0.37,0.5,141
12487,0.85,0.82,270
12488,0.41,0.47,138
12489,0.11,0.96,298
12490,0.75,0.99,254
12491,0.82,0.85,248
12492,0.79,1,257
12493,0.43,0.53,150
12494,0.1,0.9,281
12495,0.46,0.48,141
12496,0.43,0.57,157
12497,0.43,0.55,136
12498,0.11,0.8,296
12499,0.09,0.86,279
12500,0.37,0.53,131
12501,0.4,0.57,160
12502,0.1,0.77,291
12503,0.41,0.53,157
12504,0.79,0.58,294
12505,0.11,0.79,310
12506,0.1,0.97,282
12507,0.44,0.51,134
12508,0.25,0.46,214
12509,0.44,0.52,137
12510,0.73,1,252
12511,0.75,0.97,243
12512,0.36,0.47,148
12513,0.37,0.49,151
12514,0.39,0.49,129
12515,0.48,0.78,198
12516,0.57,0.72,275
12517,0.9,0.96,243
12518,0.39,0.55,159
12519,0.44,0.51,145
12520,0.81,0.88,242
12521,0.74,0.87,242
12522,0.44,0.56,145
12523,0.41,0.56,154
12524,0.4,0.51,139
12525,0.46,0.57,152
12526,0.8,0.83,211
12527,0.87,0.9,258
12528,0.39,0.54,155
12529,0.38,0.55,148
12530,0.66,0.67,255
12531,0.1,0.8,264
12532,0.37,0.54,132
12533,0.1,0.77,255
12534,0.09,0.87,263
12535,0.86,0.84,222
12536,0.11,0.9,263
12537,0.37,0.46,157
12538,0.11,0.92,307
12539,0.77,0.98,259
12540,0.84,0.94,222
12541,0.1,0.84,250
12542,0.83,0.9,245
12543,0.11,0.79,292
12544,0.86,0.92,252
12545,0.38,0.56,161
12546,0.11,0.88,250
12547,0.45,0.49,134
12548,0.1,0.85,279
12549,0.09,0.95,256
12550,0.39,0.53,127
12551,0.37,0.47,138
12552,0.81,0.97,243
12553,0.09,0.9,296
12554,0.1,0.88,267
12555,0.39,0.49,144
12556,0.83,0.95,251
12557,0.45,0.57,148
12558,0.43,0.51,141
12559,0.8,0.75,268
12560,0.1,0.86,247
12561,0.1,0.55,247
12562,0.36,0.52,146
12563,0.38,0.5,140
12564,0.78,0.98,263
12565,0.44,0.49,145
12566,0.41,0.46,156
12567,0.72,0.85,244
12568,0.46,0.54,144
12569,0.1,0.9,286
12570,0.34,0.67,141
12571,0.11,0.89,260
12572,0.38,0.56,154
12573,0.82,0.92,225
12574,0.39,0.57,127
12575,0.44,0.53,140
12576,0.43,0.52,147
12577,0.84,0.83,227
12578,0.43,0.48,153
12579,0.37,0.52,128
12580,0.74,0.97,228
12581,0.73,0.97,235
12582,0.37,0.47,148
12583,0.58,0.62,238
12584,0.4,0.54,141
12585,0.51,0.83,249
12586,0.46,0.5,151
12587,0.45,0.54,129
12588,0.46,0.5,156
12589,0.39,0.45,134
12590,0.09,0.88,269
12591,0.09,0.77,290
12592,0.37,0.51,132
12593,0.1,0.89,308
12594,0.77,1,232
12595,0.79,0.86,235
12596,0.43,0.55,130
12597,0.38,0.53,146
12598,0.77,0.91,221
12599,0.44,0.5,130
12600,0.39,0.46,136
12601,0.78,0.89,274
12602,0.1,0.79,256
12603,0.1,0.77,276
12604,0.75,0.85,267
12605,0.46,0.62,213
12606,0.91,0.97,274
12607,0.1,0.92,258
12608,0.72,0.6,153
12609,0.11,0.95,245
12610,0.11,0.94,264
12611,0.46,0.57,154
12612,0.37,0.46,149
12613,0.46,0.5,157
12614,0.43,0.57,127
12615,0.11,0.82,270
12616,0.73,0.89,236
12617,0.43,0.47,158
12618,0.86,1,229
12619,0.1,0.83,269
12620,0.4,0.49,128
12621,0.11,0.87,278
12622,0.86,0.98,158
12623,0.42,1,202
12624,0.79,0.84,240
12625,0.1,0.96,255
12626,0.09,0.92,254
12627,0.09,0.82,257
12628,0.87,1,228
12629,0.36,0.49,145
12630,0.42,0.75,218
12631,0.84,0.86,268
12632,0.1,0.83,278
12633,0.78,0.71,249
12634,0.35,0.99,236
12635,0.1,0.81,291
12636,0.11,0.8,306
12637,0.43,0.48,135
12638,0.38,0.45,156
12639,0.46,0.54,143
12640,0.89,0.82,243
12641,0.45,0.5,147
12642,0.44,0.53,159
12643,0.74,0.54,216
12644,0.45,0.54,152
12645,0.79,0.93,226
12646,0.79,0.91,271
12647,0.11,0.87,255
12648,0.42,0.48,140
12649,0.64,0.9,252
12650,0.4,0.55,159
12651,0.84,0.98,270
12652,0.73,0.92,232
12653,0.4,0.51,144
12654,0.36,0.45,127
12655,0.43,0.47,131
12656,0.11,0.78,243
12657,0.91,1,244
12658,0.8,1,260
12659,0.42,0.49,139
12660,0.31,0.87,184
12661,0.44,0.47,130
12662,0.38,0.54,135
12663,0.45,0.56,146
12664,0.43,0.46,149
12665,0.45,0.46,153
12666,0.43,0.57,160
12667,0.43,0.49,160
12668,0.09,0.83,282
12669,0.43,0.47,128
12670,0.79,0.94,232
12671,0.85,0.58,226
12672,0.38,0.45,129
12673,0.11,0.92,255
12674,0.83,0.99,258
12675,0.81,0.91,229
12676,0.42,0.56,143
12677,0.11,0.87,257
12678,0.11,0.85,275
12679,0.1,0.89,291
12680,0.5,0.54,153
12681,0.44,0.49,154
12682,0.11,0.9,301
12683,0.39,0.52,134
12684,0.11,0.78,245
12685,0.36,0.5,132
12686,0.43,0.51,130
12687,0.4,0.5,127
12688,0.86,0.84,246
12689,0.38,0.49,145
12690,0.46,0.45,138
12691,0.37,0.57,129
12692,0.43,0.52,150
12693,0.66,0.93,253
12694,0.37,0.48,160
12695,0.77,0.92,235
12696,0.38,0.55,151
12697,0.39,0.54,127
12698,0.41,0.55,151
12699,0.1,0.9,290
12700,0.09,0.93,249
12701,0.41,0.47,131
12702,0.39,0.46,159
12703,0.83,0.99,223
12704,0.09,0.87,214
12705,0.75,0.81,227
12706,0.44,0.54,127
12707,0.1,0.84,293
12708,0.42,0.46,141
12709,0.1,0.83,300
12710,0.1,0.86,309
12711,0.31,0.77,149
12712,0.42,0.54,159
12713,0.38,0.5,152
12714,0.39,0.57,158
12715,0.1,0.97,254
12716,0.11,0.93,294
12717,0.1,0.92,269
12718,0.11,0.9,247
12719,0.44,0.65,271
12720,0.91,0.96,232
12721,0.72,1,245
12722,0.66,0.66,225
12723,0.2,0.69,236
12724,0.97,0.78,268
12725,0.59,0.73,230
12726,0.88,0.6,162
12727,0.16,0.73,197
12728,0.61,0.96,247
12729,0.52,0.79,234
12730,0.82,0.49,276
12731,0.75,0.94,217
12732,0.62,0.5,156
12733,0.91,0.88,189
12734,0.61,0.98,238
12735,0.79,0.77,201
12736,0.9,0.93,263
12737,0.75,0.83,146
12738,0.81,0.64,213
12739,0.59,0.88,159
12740,0.56,0.83,236
12741,0.98,0.79,257
12742,0.59,0.72,168
12743,0.61,0.67,151
12744,0.78,0.7,139
12745,0.55,0.93,196
12746,0.2,0.97,237
12747,0.79,0.44,236
12748,0.52,0.98,265
12749,0.97,0.52,207
12750,0.63,0.94,219
12751,0.85,0.99,208
12752,0.59,0.74,240
12753,0.64,0.6,135
12754,0.8,0.67,236
12755,0.61,0.75,140
12756,0.87,0.61,162
12757,0.75,0.59,117
12758,0.96,0.51,225
12759,0.75,0.92,211
12760,0.19,0.58,173
12761,0.52,0.97,170
12762,0.6,0.6,242
12763,0.9,0.81,175
12764,0.89,0.92,195
12765,0.54,0.93,184
12766,0.99,0.55,170
12767,0.66,0.56,185
12768,0.92,0.64,259
12769,0.19,0.72,102
12770,0.39,0.37,156
12771,0.41,0.68,191
12772,0.6,0.49,239
12773,0.95,0.54,235
12774,0.51,0.87,130
12775,0.54,0.74,166
12776,0.16,0.54,206
12777,0.98,0.77,191
12778,0.65,0.75,214
12779,0.38,0.5,196
12780,0.95,0.71,151
12781,0.6,0.62,165
12782,0.78,0.91,177
12783,0.19,0.63,241
12784,0.56,0.99,230
12785,0.21,0.71,270
12786,0.83,0.71,234
12787,0.5,0.64,257
12788,0.74,0.87,264
12789,0.75,0.83,133
12790,0.85,0.66,155
12791,0.93,0.59,202
12792,0.76,0.7,136
12793,0.91,0.78,269
12794,0.22,0.54,169
12795,0.78,0.52,192
12796,0.53,0.8,241
12797,0.58,0.69,165
12798,0.99,0.81,183
12799,0.62,0.64,163
12800,0.59,0.69,162
12801,0.13,0.76,219
12802,0.19,0.63,278
12803,0.94,0.99,273
12804,0.53,0.96,272
12805,0.96,0.85,168
12806,0.62,0.87,221
12807,0.81,0.86,213
12808,0.63,0.78,275
12809,0.92,0.68,177
12810,0.83,0.74,249
12811,0.49,0.37,246
12812,0.8,0.66,223
12813,0.54,0.76,244
12814,0.37,0.72,169
12815,0.93,0.56,140
12816,0.88,0.99,253
12817,0.79,0.87,194
12818,0.65,0.88,173
12819,0.72,0.7,172
12820,0.58,0.49,167
12821,0.37,0.51,153
12822,0.87,0.97,243
12823,0.63,0.72,163
12824,0.72,0.79,221
12825,0.36,0.55,191
12826,0.96,0.7,272
12827,0.52,0.37,118
12828,0.16,0.83,173
12829,0.63,0.55,200
12830,0.92,0.76,132
12831,0.82,0.49,180
12832,0.18,0.54,145
12833,0.73,0.48,139
12834,0.44,0.61,230
12835,0.73,0.62,247
12836,0.62,0.95,140
12837,0.94,0.8,266
12838,0.76,0.74,261
12839,0.89,0.49,275
12840,0.9,0.88,254
12841,1,0.93,231
12842,0.71,0.9,138
12843,0.73,0.97,163
12844,0.97,0.9,262
12845,0.6,0.59,201
12846,0.82,0.67,229
12847,0.95,0.48,228
12848,0.88,0.65,228
12849,0.79,0.49,273
12850,0.52,0.96,171
12851,0.22,0.61,148
12852,0.59,0.96,211
12853,0.84,0.64,211
12854,0.54,0.41,175
12855,1,0.86,245
12856,0.93,0.59,273
12857,0.96,0.55,225
12858,0.56,0.41,152
12859,0.49,0.66,194
12860,0.89,0.51,185
12861,0.57,0.91,193
12862,0.96,0.64,166
12863,0.65,0.89,223
12864,0.14,0.66,281
12865,0.64,0.49,241
12866,0.98,0.91,165
12867,0.71,0.59,143
12868,0.96,0.49,137
12869,0.9,0.57,185
12870,0.52,0.96,271
12871,0.78,0.98,207
12872,0.62,0.69,184
12873,0.6,0.8,253
12874,0.82,0.62,152
12875,0.52,0.55,225
12876,0.13,0.84,189
12877,0.97,0.93,153
12878,0.63,0.9,245
12879,0.68,0.78,233
12880,0.74,0.83,210
12881,0.89,0.57,176
12882,0.28,0.95,191
12883,0.61,0.9,224
12884,0.67,0.49,185
12885,0.86,0.64,245
12886,0.87,0.93,173
12887,0.7,0.95,231
12888,0.68,0.84,270
12889,0.69,0.75,196
12890,0.97,0.83,238
12891,0.62,0.89,261
12892,0.55,0.87,201
12893,0.61,0.73,252
12894,0.15,0.81,191
12895,0.84,0.86,199
12896,0.87,0.64,234
12897,0.93,0.86,192
12898,0.14,0.73,237
12899,0.96,0.7,207
12900,0.41,0.63,145
12901,0.84,0.96,155
12902,0.94,0.69,145
12903,0.6,0.86,247
12904,0.7,0.73,182
12905,0.29,0.91,183
12906,0.31,0.51,146
12907,0.73,0.99,241
12908,0.51,0.52,261
12909,0.58,0.77,140
12910,0.59,0.97,257
12911,0.95,0.9,186
12912,0.84,0.93,159
12913,0.28,0.37,164
12914,0.94,0.52,217
12915,0.49,0.59,137
12916,0.72,0.5,164
12917,0.19,0.85,249
12918,0.83,0.95,264
12919,0.79,0.92,208
12920,0.72,0.61,175
12921,0.97,0.74,209
12922,0.92,0.83,268
12923,0.95,0.53,264
12924,0.76,0.64,234
12925,0.24,0.62,199
12926,0.89,0.99,205
12927,0.69,0.63,140
12928,0.92,0.98,257
12929,0.79,0.61,227
12930,0.87,0.94,189
12931,0.89,0.88,241
12932,0.75,0.77,199
12933,0.78,0.6,206
12934,0.13,0.62,268
12935,0.94,0.86,221
12936,0.94,0.88,262
12937,0.67,0.6,253
12938,0.6,0.73,241
12939,0.62,0.94,252
12940,0.38,0.52,171
12941,0.8,0.77,194
12942,0.61,0.42,104
12943,0.61,0.56,176
12944,0.66,0.8,192
12945,0.56,0.74,154
12946,1,0.55,186
12947,0.73,0.86,200
12948,0.6,0.66,132
12949,0.78,0.59,236
12950,0.48,0.53,211
12951,0.9,0.77,273
12952,0.16,0.76,223
12953,0.5,0.75,204
12954,0.66,0.65,196
12955,0.44,0.37,219
12956,0.95,0.67,261
12957,0.9,0.65,254
12958,0.27,0.48,185
12959,0.51,0.74,98
12960,0.68,0.76,260
12961,0.97,0.93,137
12962,0.91,0.75,159
12963,0.76,0.88,265
12964,0.88,0.61,177
12965,0.83,0.73,247
12966,0.78,0.54,161
12967,0.52,0.38,103
12968,0.63,0.49,151
12969,0.9,0.74,193
12970,0.48,0.58,194
12971,0.7,0.6,208
12972,0.68,0.66,229
12973,0.7,0.87,166
12974,0.77,0.5,141
12975,0.73,0.93,249
12976,0.87,0.48,264
12977,0.65,0.98,252
12978,0.62,0.7,134
12979,0.53,0.51,274
12980,0.59,0.39,200
12981,0.87,0.72,154
12982,0.47,0.53,111
12983,0.96,0.81,247
12984,0.79,0.74,169
12985,0.84,0.6,250
12986,0.68,0.49,178
12987,0.86,0.66,251
12988,0.73,0.98,272
12989,0.9,0.67,229
12990,0.63,0.64,180
12991,0.71,0.72,271
12992,0.71,0.68,226
12993,0.95,0.62,150
12994,0.51,0.86,260
12995,0.77,0.91,161
12996,0.48,0.51,136
12997,0.93,0.91,238
12998,0.83,0.86,98
12999,0.61,0.73,156
13000,0.97,0.89,248
13001,0.5,0.81,170
13002,0.84,0.54,245
13003,0.58,0.38,203
13004,0.59,0.72,182
13005,0.77,0.83,175
13006,0.78,0.4,145
13007,0.6,0.96,220
13008,0.53,0.77,259
13009,0.73,0.69,228
13010,0.76,0.94,189
13011,0.12,0.61,257
13012,0.2,0.98,180
13013,0.5,0.77,180
13014,0.79,0.65,215
13015,0.96,0.68,132
13016,0.26,0.69,213
13017,0.8,0.72,173
13018,0.43,0.71,186
13019,0.87,0.71,157
13020,0.63,0.75,175
13021,0.58,0.48,135
13022,0.2,0.42,256
13023,0.62,0.71,268
13024,0.91,0.94,159
13025,0.66,0.91,191
13026,0.53,0.81,275
13027,0.52,0.98,217
13028,1,0.88,201
13029,0.73,0.67,205
13030,0.65,0.67,240
13031,0.5,0.95,137
13032,0.94,0.59,241
13033,0.48,0.86,198
13034,0.67,0.87,254
13035,0.73,0.94,262
13036,0.63,0.71,244
13037,0.84,0.84,266
13038,0.2,0.94,191
13039,0.76,0.57,148
13040,0.55,0.54,233
13041,0.8,0.55,178
13042,0.64,0.91,165
13043,0.59,0.97,179
13044,0.92,0.98,149
13045,0.75,0.76,269
13046,0.69,0.74,227
13047,0.82,0.93,247
13048,0.88,0.85,220
13049,0.89,0.91,233
13050,1,0.79,171
13051,0.66,0.91,234
13052,0.76,0.92,176
13053,0.8,0.62,190
13054,0.58,0.86,168
13055,0.73,0.93,205
13056,1,0.73,189
13057,0.18,0.9,282
13058,0.47,0.46,152
13059,0.92,0.64,217
13060,0.51,0.5,130
13061,0.81,0.62,153
13062,0.52,0.57,270
13063,0.95,0.96,220
13064,0.93,0.64,253
13065,0.98,0.67,209
13066,0.79,0.79,231
13067,0.99,0.73,240
13068,0.64,0.9,266
13069,0.54,0.44,153
13070,0.79,0.59,187
13071,0.55,0.98,185
13072,0.18,0.81,147
13073,0.56,0.81,188
13074,0.92,0.67,252
13075,0.99,0.75,163
13076,0.77,0.85,189
13077,0.49,0.52,156
13078,0.98,0.58,183
13079,0.18,0.54,209
13080,0.8,0.82,271
13081,0.81,0.77,251
13082,0.13,0.61,198
13083,0.58,0.97,274
13084,0.75,0.63,209
13085,0.8,0.94,271
13086,0.78,0.6,143
13087,0.92,0.6,236
13088,0.85,0.98,222
13089,0.52,0.63,233
13090,0.95,0.84,270
13091,0.81,0.92,258
13092,0.16,0.82,202
13093,0.91,0.74,150
13094,0.62,0.51,193
13095,0.24,0.42,210
13096,0.88,0.51,208
13097,0.94,0.73,196
13098,0.76,0.79,187
13099,0.49,0.67,140
13100,0.93,0.9,256
13101,0.92,0.66,113
13102,0.19,0.94,196
13103,0.66,0.76,170
13104,0.16,0.94,261
13105,0.83,0.99,132
13106,0.69,0.53,153
13107,0.82,0.53,147
13108,0.88,0.72,244
13109,0.31,0.42,108
13110,0.83,0.49,218
13111,0.94,0.52,133
13112,0.65,0.79,233
13113,0.6,0.6,147
13114,0.52,0.43,176
13115,0.66,0.89,169
13116,0.87,0.87,144
13117,0.2,0.99,151
13118,0.63,0.91,252
13119,0.69,0.98,180
13120,0.48,0.61,251
13121,0.8,0.8,263
13122,0.89,0.74,260
13123,0.67,0.63,227
13124,0.37,0.86,260
13125,0.93,0.61,158
13126,0.69,0.52,186
13127,0.16,0.61,171
13128,0.81,0.55,199
13129,0.97,0.63,258
13130,0.77,0.59,273
13131,0.75,0.78,259
13132,0.88,0.82,265
13133,0.43,0.51,168
13134,0.99,0.99,163
13135,0.59,0.65,265
13136,0.89,0.71,190
13137,0.54,0.73,157
13138,0.32,0.86,266
13139,0.17,0.55,240
13140,0.78,0.55,143
13141,0.73,0.68,121
13142,0.65,0.76,170
13143,0.8,0.71,161
13144,0.61,0.86,239
13145,0.67,0.49,224
13146,0.63,0.57,242
13147,0.51,0.58,140
13148,0.82,0.59,170
13149,0.79,0.67,156
13150,0.49,0.6,113
13151,0.7,0.59,138
13152,0.13,0.5,137
13153,0.83,0.52,217
13154,0.83,0.91,155
13155,0.19,0.83,280
13156,0.8,0.81,248
13157,0.49,0.67,190
13158,0.92,0.99,176
13159,0.81,0.55,217
13160,0.62,0.91,269
13161,0.21,0.7,238
13162,0.95,0.74,243
